0.38922991925989514,0.38922991925989514,0.38922991925989514,0.38922991925989514,0.38922991925989514,0.36995711027109035,0.36995711027109035,0.35295101766915116,0.35295101766915116,0.3377651086433992,0.3240732190512764,0.31162959424475045,0.31162959424475045,0.30024432444483673
0.4114051312983407,0.4114051312983407,0.4114051312983407,0.4114051312983407,0.4114051312983407,0.38922991925989514,0.38922991925989514,0.36995711027109035,0.35295101766915116,0.35295101766915116,0.3377651086433992,0.3240732190512764,0.31162959424475045,0.30024432444483673
0.4374348724548184,0.4374348724548184,0.4374348724548184,0.4374348724548184,0.4374348724548184,0.4114051312983407,0.38922991925989514,0.38922991925989514,0.36995711027109035,0.35295101766915116,0.3377651086433992,0.3240732190512764,0.31162959424475045,0.31162959424475045
0.46884700910575156,0.46884700910575156,0.46884700910575156,0.46884700910575156,0.46884700910575156,0.4374348724548184,0.4114051312983407,0.38922991925989514,0.38922991925989514,0.36995711027109035,0.35295101766915116,0.3377651086433992,0.3240732190512764,0.31162959424475045
0.5083497989933046,0.5083497989933046,0.5083497989933046,0.5083497989933046,0.46884700910575156,0.46884700910575156,0.4374348724548184,0.4114051312983407,0.38922991925989514,0.36995711027109035,0.35295101766915116,0.3377651086433992,0.3240732190512764,0.31162959424475045
0.5615672345471583,0.5615672345471583,0.5615672345471583,0.5615672345471583,0.5083497989933046,0.46884700910575156,0.4374348724548184,0.4114051312983407,0.38922991925989514,0.36995711027109035,0.35295101766915116,0.3377651086433992,0.3240732190512764,0.31162959424475045
0.6443206556144121,0.6443206556144121,0.6443206556144121,0.5615672345471583,0.5083497989933046,0.46884700910575156,0.4374348724548184,0.4114051312983407,0.4114051312983407,0.38922991925989514,0.36995711027109035,0.35295101766915116,0.3377651086433992,0.3240732190512764
0.6443206556144121,1.0,1.0,0.6443206556144121,0.5615672345471583,0.5083497989933046,0.46884700910575156,0.4374348724548184,0.4114051312983407,0.38922991925989514,0.36995711027109035,0.35295101766915116,0.3377651086433992,0.3240732190512764
0.6443206556144121,0.6443206556144121,0.6443206556144121,0.5615672345471583,0.5083497989933046,0.46884700910575156,0.4374348724548184,0.4114051312983407,0.4114051312983407,0.38922991925989514,0.36995711027109035,0.35295101766915116,0.3377651086433992,0.3240732190512764
0.5615672345471583,0.5615672345471583,0.5615672345471583,0.5615672345471583,0.5083497989933046,0.46884700910575156,0.4374348724548184,0.4114051312983407,0.38922991925989514,0.36995711027109035,0.35295101766915116,0.3377651086433992,0.3240732190512764,0.31162959424475045
0.5083497989933046,0.5083497989933046,0.5083497989933046,0.5083497989933046,0.46884700910575156,0.46884700910575156,0.4374348724548184,0.4114051312983407,0.38922991925989514,0.36995711027109035,0.35295101766915116,0.3377651086433992,0.3240732190512764,0.31162959424475045
0.46884700910575156,0.46884700910575156,0.46884700910575156,0.46884700910575156,0.46884700910575156,0.4374348724548184,0.4114051312983407,0.38922991925989514,0.38922991925989514,0.36995711027109035,0.35295101766915116,0.3377651086433992,0.3240732190512764,0.31162959424475045
0.4374348724548184,0.4374348724548184,0.4374348724548184,0.4374348724548184,0.4374348724548184,0.4114051312983407,0.38922991925989514,0.38922991925989514,0.36995711027109035,0.35295101766915116,0.3377651086433992,0.3240732190512764,0.31162959424475045,0.31162959424475045
0.4114051312983407,0.4114051312983407,0.4114051312983407,0.4114051312983407,0.4114051312983407,0.38922991925989514,0.38922991925989514,0.36995711027109035,0.35295101766915116,0.35295101766915116,0.3377651086433992,0.3240732190512764,0.31162959424475045,0.30024432444483673
0.38922991925989514,0.38922991925989514,0.38922991925989514,0.38922991925989514,0.38922991925989514,0.36995711027109035,0.36995711027109035,0.35295101766915116,0.35295101766915116,0.3377651086433992,0.3240732190512764,0.31162959424475045,0.31162959424475045,0.30024432444483673
